requirementConfigurationId,requirementName,requirementTypeId,requirementType,requirementDepartmentId,requirementDepartment,requirementOptionTypeId,requirementOptionType,requirementCourseId,requirementId,requirementCreditAmount,stateCourseId,stateCourseCode,stateCourseName,courseOptionTypeId,courseOptionTypeName
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208215,40004399,1.5,422,06163,"Portuguese III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208216,40004399,1.5,423,06164,"Portuguese IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208217,40004399,1.5,424,06165,"Portuguese V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208218,40004399,1.5,425,06166,"Portuguese for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208219,40004399,1.5,426,06167,"Portuguese Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208220,40004399,1.5,427,06168,"Portuguese Convers & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208221,40004399,1.5,428,06169,"Portuguese Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208222,40004399,1.5,429,06170,"IB Language A (non-Eng)—Portug",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208223,40004399,1.5,430,06171,"IB Language B—Portuguese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208224,40004399,1.5,431,06173,"IB Language A: Language and Literature—Portugese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208225,40004399,1.5,432,06174,"IB Language Ab Initio—Portuguese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208226,40004399,1.5,433,06181,"Rom/Italic Language I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208227,40004399,1.5,434,06182,"Rom/Italic Language II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208228,40004399,1.5,435,06183,"Rom/Italic Language III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208229,40004399,1.5,436,06184,"Rom/Italic Language IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208230,40004399,1.5,437,06185,"Rom/Italic Language V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208231,40004399,1.5,438,06186,"Rom/Italic Lang Native Speaker",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208232,40004399,1.5,439,06187,"Rom/Italic Lang Field Exp",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208233,40004399,1.5,440,06188,"Rom/Italic Lang Convers & Cult",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208234,40004399,1.5,441,06189,"Romance/Italic Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208235,40004399,1.5,442,06190,"IB Lang A (non-Eng)—Rom/It Lan",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208236,40004399,1.5,443,06191,"IB Lang B—Rom/It Lan",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208237,40004399,1.5,444,06192,"IB Language A: Language and Literature—Romance/Italic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208238,40004399,1.5,445,06193,"IB Language Ab Initio—Romance/Italic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208239,40004399,1.5,446,06199,"Romance/Italic Language—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208240,40004399,1.5,447,06201,"German I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208241,40004399,1.5,448,06202,"German II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208242,40004399,1.5,449,06203,"German III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208243,40004399,1.5,450,06204,"German IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208244,40004399,1.5,451,06205,"German V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208245,40004399,1.5,452,06206,"German for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208246,40004399,1.5,453,06207,"German Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208247,40004399,1.5,454,06208,"German Conversation & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208248,40004399,1.5,455,06209,"German Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208249,40004399,1.5,456,06210,"IB Langue A (non-Eng)—German",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208250,40004399,1.5,457,06211,"IB Language B—German",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208251,40004399,1.5,458,06212,"AP German Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208252,40004399,1.5,459,06214,"IB Language A: Language and Literature—German",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208253,40004399,1.5,460,06215,"IB Language Ab Initio—German",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208254,40004399,1.5,461,06241,"Germanic Lang I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208255,40004399,1.5,462,06242,"Germanic Lang II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208256,40004399,1.5,463,06243,"Germanic LangIII",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208257,40004399,1.5,464,06244,"Germanic Lang IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208258,40004399,1.5,465,06245,"Germanic Lang V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208259,40004399,1.5,466,06246,"Germanic Lang Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208260,40004399,1.5,467,06247,"Germanic Lang Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208261,40004399,1.5,468,06248,"Germanic Lang Convers & Cultur",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208262,40004399,1.5,469,06249,"Germanic Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208263,40004399,1.5,470,06250,"IB Lang A (non-Eng)—Germanic",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208264,40004399,1.5,471,06251,"IB Lang B—Germanic",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208265,40004399,1.5,472,06252,"IB Language A: Language and Literature—Germanic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208266,40004399,1.5,473,06253,"IB Language Ab Initio—Germanic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208267,40004399,1.5,474,06259,"Germanic Language—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208268,40004399,1.5,475,06261,"Celtic Lang I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208269,40004399,1.5,476,06262,"Celtic Lang II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208270,40004399,1.5,477,06263,"Celtic Lang III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208271,40004399,1.5,478,06264,"Celtic Lang IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208272,40004399,1.5,479,06265,"Celtic Lang V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208273,40004399,1.5,480,06266,"Celtic Lang Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208274,40004399,1.5,481,06267,"Celtic Lang Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208275,40004399,1.5,482,06268,"Celtic Lang Convers & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208276,40004399,1.5,483,06269,"Celtic Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208277,40004399,1.5,484,06270,"IB Lang A (non-Eng)—Celt Lang",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208278,40004399,1.5,485,06271,"IB Language B—Celtic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208279,40004399,1.5,486,06272,"IB Language A: Language and Literature—Celtic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208280,40004399,1.5,487,06273,"IB Language Ab Initio—Celtic Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208281,40004399,1.5,488,06279,"Celtic Language—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208282,40004399,1.5,489,06281,"Greek I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208283,40004399,1.5,490,06282,"Greek II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208284,40004399,1.5,491,06283,"Greek III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208285,40004399,1.5,492,06284,"Greek IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208286,40004399,1.5,493,06285,"Greek V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208287,40004399,1.5,494,06286,"Greek for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208288,40004399,1.5,495,06287,"Greek Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208289,40004399,1.5,496,06288,"Greek Conversation and Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208290,40004399,1.5,497,06289,"Greek Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208291,40004399,1.5,498,06290,"IB Language A (non-Eng)—Greek",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208292,40004399,1.5,499,06291,"IB Language B—Greek",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208293,40004399,1.5,500,06292,"IB Language A: Language and Literature—Greek",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208294,40004399,1.5,501,06293,"IB Language Ab Initio—Greek",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208295,40004399,1.5,502,06299,Greek—Other,2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208296,40004399,1.5,503,06301,"Latin I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208297,40004399,1.5,504,06302,"Latin II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208298,40004399,1.5,505,06303,"Latin III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208299,40004399,1.5,506,06304,"Latin IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208300,40004399,1.5,507,06305,"Latin V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208301,40004399,1.5,508,06311,"IB Classical Languages—Latin",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208302,40004399,1.5,509,06313,"AP Latin (Virg, Cat & Horace)",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208303,40004399,1.5,510,06321,"Classical Greek I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208304,40004399,1.5,511,06322,"Classical Greek II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208305,40004399,1.5,512,06323,"Classical Greek III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208306,40004399,1.5,513,06324,"Classical Greek IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208307,40004399,1.5,514,06325,"Classical Greek V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208308,40004399,1.5,515,06331,"IB Classical Languages—Greek",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208309,40004399,1.5,516,06359,"Classical Languages—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208310,40004399,1.5,517,06401,"Chinese I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208311,40004399,1.5,518,06402,"Chinese II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208312,40004399,1.5,519,06403,"Chinese III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208313,40004399,1.5,520,06404,"Chinese IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208314,40004399,1.5,521,06405,"Chinese V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208315,40004399,1.5,522,06406,"Chinese for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208316,40004399,1.5,523,06407,"Chinese Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208317,40004399,1.5,524,06408,"Chinese Conversation & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208318,40004399,1.5,525,06409,"Chinese Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208319,40004399,1.5,526,06410,"IB Language A (non-Eng)—Chines",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208320,40004399,1.5,527,06411,"IB Language B—Chinese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208321,40004399,1.5,528,06412,"AP Chinese Lng. & Cult",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208322,40004399,1.5,529,06414,"IB Language A: Language and Literature—Chinese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208323,40004399,1.5,530,06415,"IB Language Ab Initio—Chinese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208324,40004399,1.5,531,06421,"Japanese I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208325,40004399,1.5,532,06422,"Japanese II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208326,40004399,1.5,533,06423,"Japanese III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208327,40004399,1.5,534,06424,"Japanese IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208328,40004399,1.5,535,06425,"Japanese V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208329,40004399,1.5,536,06426,"Japanese for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208330,40004399,1.5,537,06427,"Japanese Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208331,40004399,1.5,538,06428,"Japanese Conversation & Cultur",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208332,40004399,1.5,539,06429,"Japanese Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208333,40004399,1.5,540,06430,"IB Language A (non-Eng)—Japan",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208334,40004399,1.5,541,06431,"IB Language B—Japanese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208335,40004399,1.5,542,06432,"AP Japanese Lng. & Cult",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208336,40004399,1.5,543,06434,"IB Language A: Language and Literature—Japanese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208337,40004399,1.5,544,06435,"IB Language Ab Initio—Japanese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208338,40004399,1.5,545,06441,"Korean I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208339,40004399,1.5,546,06442,"Korean II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208340,40004399,1.5,547,06443,"Korean III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208341,40004399,1.5,548,06444,"Korean IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208342,40004399,1.5,549,06445,"Korean V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208343,40004399,1.5,550,06446,"Korean for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208344,40004399,1.5,551,06447,"Korean Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208345,40004399,1.5,552,06448,"Korean Conversation & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208346,40004399,1.5,553,06449,"Korean Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208347,40004399,1.5,554,06450,"IB Language A (non-Eng)—Korean",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208348,40004399,1.5,555,06451,"IB Language B—Korean",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208349,40004399,1.5,556,06453,"IB Language A: Language and Literature—Korean",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208350,40004399,1.5,557,06454,"IB Language Ab Initio—Korean",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208351,40004399,1.5,558,06481,"East Asian Lang I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208352,40004399,1.5,559,06482,"East Asian Lang II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208353,40004399,1.5,560,06483,"East Asian Lang III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208354,40004399,1.5,561,06484,"East Asian Lang IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208355,40004399,1.5,562,06485,"East Asian Lang V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208356,40004399,1.5,563,06486,"East Asian Lang Native Speaker",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208357,40004399,1.5,564,06487,"East Asian Lang Field Exp",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208358,40004399,1.5,565,06488,"East Asian Lang Conv & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208359,40004399,1.5,566,06489,"East Asian Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208360,40004399,1.5,567,06490,"IB Lang A (non-Eng)—E As Lang",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208361,40004399,1.5,568,06491,"IB Lang B—E As Lang",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208362,40004399,1.5,569,06492,"IB Language A: Language and Literature—East Asian Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208363,40004399,1.5,570,06493,"IB Language Ab Initio—East Asian Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208364,40004399,1.5,571,06499,"East Asian Lang—Other",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208365,40004399,1.5,572,06501,"Vietnamese I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208366,40004399,1.5,573,06502,"Vietnamese II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208367,40004399,1.5,574,06503,"Vietnamese III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208368,40004399,1.5,575,06504,"Vietnamese IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208369,40004399,1.5,576,06505,"Vietnamese V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208370,40004399,1.5,577,06506,"Vietnamese for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208371,40004399,1.5,578,06507,"Vietnamese Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208372,40004399,1.5,579,06508,"Vietnamese Convers & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208373,40004399,1.5,580,06509,"Vietnamese Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208374,40004399,1.5,581,06510,"IB Lang A (non-Eng)—Vietnamese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208375,40004399,1.5,582,06511,"IB Lang B—Vietnamese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208376,40004399,1.5,583,06513,"IB Language A: Language and Literature—Vietnamese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208377,40004399,1.5,584,06514,"IB Language Ab Initio—Vietnamese",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208378,40004399,1.5,585,06521,"Filipino I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208379,40004399,1.5,586,06522,"Filipino II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208380,40004399,1.5,587,06523,"Filipino III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208381,40004399,1.5,588,06524,"Filipino IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208382,40004399,1.5,589,06525,"Filipino V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208383,40004399,1.5,590,06526,"Filipino for Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208384,40004399,1.5,591,06527,"Filipino Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208385,40004399,1.5,592,06528,"Filipino Convers & Culture",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208386,40004399,1.5,593,06529,"Filipino Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208387,40004399,1.5,594,06530,"IB Lang A (non-Eng)—Filipino",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208388,40004399,1.5,595,06531,"IB Lang B—Filipino",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208389,40004399,1.5,596,06533,"IB Language A: Language and Literature—Filipino",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208390,40004399,1.5,597,06534,"IB Language Ab Initio—Filipino",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208391,40004399,1.5,598,06581,"SE Asian Lang I",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208392,40004399,1.5,599,06582,"SE Asian Lang II",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208393,40004399,1.5,600,06583,"SE Asian Lang III",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208394,40004399,1.5,601,06584,"SE Asian Lang IV",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208395,40004399,1.5,602,06585,"SE Asian Lang V",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208396,40004399,1.5,603,06586,"SE Asian Lang Native Speakers",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208397,40004399,1.5,604,06587,"SE Asian Lang Field Experience",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208398,40004399,1.5,605,06588,"SE Asian Lang Convers & Cultur",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208399,40004399,1.5,606,06589,"Southeast Asian Literature",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208400,40004399,1.5,607,06590,"IB Lang A (non-Eng)—SE As Lang",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208401,40004399,1.5,608,06591,"IB Lang B—SE As Lang",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208402,40004399,1.5,609,06592,"IB Language A: Language and Literature—Southeast Asian Language",2,Optional
30000254,LOTE,1,"Credit Requirement",6,"Foreign Language and Literature",1,Must,208403,40004399,1.5,610,06593,"IB Language Ab Initio—Southeast Asian Language",2,Optional
